"district_id","district_name","year","value"
"d18974","Baringo",2013,35.0813743218806
"d18974","Baringo",2016,31.6
"d18975","Bomet",2013,25.2715837621498
"d18975","Bomet",2016,26.4
"d18987","Bungoma",2013,30.7607090103397
"d18987","Bungoma",2016,33.7
"d18988","Busia",2013,37.8728923476005
"d18988","Busia",2016,35.7
"d18976","Elgeyo-Marakwet",2013,30.9278350515464
"d18976","Elgeyo-Marakwet",2016,26.5
"d18955","Embu",2013,32.6499620349279
"d18955","Embu",2016,31
"d18965","Garissa",2013,25.3549695740365
"d18965","Garissa",2016,20.3
"d18968","Homa Bay",2013,43.6742607852642
"d18968","Homa Bay",2016,37.1
"d18956","Isiolo",2013,38.6581469648562
"d18956","Isiolo",2016,40.9
"d18991","Kajiado",2013,31.3544668587896
"d18991","Kajiado",2016,32.7
"d18989","Kakamega",2013,34.5234748383469
"d18989","Kakamega",2016,34.7
"d18977","Kericho",2013,33.5423197492163
"d18977","Kericho",2016,27.4
"d18943","Kiambu",2013,28.1756180733163
"d18943","Kiambu",2016,25
"d18949","Kilifi",2013,32.5325325325325
"d18949","Kilifi",2016,37.1
"d18944","Kirinyaga",2013,29.9610894941634
"d18944","Kirinyaga",2016,29.6
"d18969","Kisii",2013,33.0708661417323
"d18969","Kisii",2016,32.3
"d18970","Kisumu",2013,36.3917071018968
"d18970","Kisumu",2016,31.2
"d18957","Kitui",2013,45.1581508515815
"d18957","Kitui",2016,46.4
"d18950","Kwale",2013,33.0327868852459
"d18950","Kwale",2016,29.7
"d18978","Laikipia",2013,35.984481086324
"d18978","Laikipia",2016,40.1
"d18951","Lamu",2013,24.7747747747748
"d18951","Lamu",2016,33
"d18958","Machakos",2013,36.6351606805293
"d18958","Machakos",2016,36.4
"d18959","Makueni",2013,41.3404825737265
"d18959","Makueni",2016,46
"d18966","Mandera",2013,18.6454183266932
"d18966","Mandera",2016,45.8
"d18960","Marsabit",2013,37.9613356766257
"d18960","Marsabit",2016,33
"d18961","Meru",2013,28.7234042553191
"d18961","Meru",2016,32
"d18971","Migori",2013,38.2907880133185
"d18971","Migori",2016,46.1
"d18952","Mombasa",2013,22.2925195385188
"d18952","Mombasa",2016,25
"d18946","Murang'a",2013,37.2311302307391
"d18946","Murang'a",2016,39.6
"d18964","Nairobi",2013,23.6548223350254
"d18964","Nairobi",2016,24
"d18979","Nakuru",2013,31.3811615422157
"d18979","Nakuru",2016,30
"d18980","Nandi",2013,28.0337443218689
"d18980","Nandi",2016,26.8
"d18981","Narok",2013,34.2789598108747
"d18981","Narok",2016,24.5
"d18962","Nithi",2013,31.8693693693694
"d18962","Nithi",2016,35.2
"d18972","Nyamira",2013,32.9007633587786
"d18972","Nyamira",2016,36.6
"d18947","Nyandarua",2013,34.5378735232801
"d18947","Nyandarua",2016,33.9
"d18948","Nyeri",2013,35.6470004957858
"d18948","Nyeri",2016,38.1
"d18982","Samburu",2013,47.4683544303797
"d18982","Samburu",2016,35.1
"d18973","Siaya",2013,45.2763819095477
"d18973","Siaya",2016,45.7
"d18953","Taita Taveta",2013,33.6146272855134
"d18953","Taita Taveta",2016,31.7
"d18954","Tana River",2013,30.379746835443
"d18954","Tana River",2016,38
"d18983","Trans-Nzoia",2013,29.4532627865961
"d18983","Trans-Nzoia",2016,23.9
"d18984","Turkana",2013,37.012987012987
"d18984","Turkana",2016,52.1
"d18985","Uasin Gishu",2013,28.719723183391
"d18985","Uasin Gishu",2016,28.4
"d18990","Vihiga",2013,40.3892944038929
"d18990","Vihiga",2016,41.3
"d18967","Wajir",2013,19.0744920993228
"d18967","Wajir",2016,33.6
"d18986","West Pokot",2013,34.5415778251599
"d18986","West Pokot",2016,26.8
