id,year,value
d314,2014,89
d301,2014,43
d312,2014,70
d307,2014,92
d315,2014,75
d311,2014,32
d216,2014,51
d316,2014,86
d302,2014,71
d303,2014,72
d217,2014,84
d218,2014,70
d201,2014,44
d402,2014,66
d108,2014,74
d219,2014,72
d105,2014,83
d220,2014,65
d215,2014,83
d416,2014,81
d401,2014,53
d402,2014,88
d202,2014,73
d221,2014,70
d106,2014,95
d108,2014,46
d205,2014,47
d317,2014,88
d106,2014,75
d304,2014,94
d403,2014,71
d417,2014,58
d203,2014,63
d418,2014,29
d204,2014,77
d318,2014,25
d404,2014,81
d405,2014,86
d213,2014,69
d101,2014,46
d222,2014,63
d122,2014,93
d102,2014,0
d205,2014,64
d413,2014,81
d414,2014,91
d206,2014,71
d406,2014,54
d207,2014,86
d112,2014,65
d407,2014,57
d103,2014,67
d210,2014,72
d419,2014,39
d409,2014,53
d408,2014,44
d305,2014,88
d319,2014,62
d302,2014,75
d306,2014,46
d208,2014,61
d206,2014,39
d103,2014,54
d415,2014,62
d415,2014,75
d305,2014,92
d307,2014,90
d203,2014,65
d104,2014,72
d105,2014,81
d114,2014,51
d223,2014,56
d303,2014,86
d105,2014,83
d409,2014,83
d214,2014,43
d209,2014,63
d410,2014,65
d402,2014,77
d115,2014,77
d308,2014,40
d309,2014,35
d106,2014,84
d107,2014,33
d108,2014,69
d311,2014,47
d116,2014,85
d109,2014,78
d201,2014,33
d224,2014,67
d308,2014,49
d310,2014,74
d208,2014,65
d401,2014,76
d411,2014,73
d316,2014,95
d307,2014,92
d321,2014,62
d312,2014,72
d210,2014,52
d110,2014,46
d402,2014,64
d412,2014,91
d211,2014,70
d402,2014,85
d215,2014,69
d211,2014,77
d111,2014,45
d212,2014,61
d113,2014,61
d313,2014,35
d310,2014,91
