"id","entity-name","2014"
"d314","Abim",23.83841302
"d301","Adjumani",84.34881527
"d322","Agago",61.15069904
"d323","Alebtong",52.09409974
"d315","Amolatar",66.19963587
"d324","Amudat",78.7968808
"d216","Amuria",48.84417748
"d316","Amuru",52.64312736
"d302","Apac",43.33037101
"d303","Arua",54.73859063
"d217","Budaka",58.89803888
"d218","Bududa",69.76539148
"d201","Bugiri",63.19151924
"d420","Buhweju",80.13191391
"d117","Buikwe",78.87617882
"d219","Bukedea",49.68123629
"d118","Bukomansimbi",74.88222398
"d220","Bukwo",69.88069309
"d225","Bulambuli",57.52733822
"d416","Buliisa",50.16407982
"d401","Bundibugyo",73.75167896
"d402","Bushenyi",74.51123432
"d202","Busia",69.23817497
"d221","Butaleja",52.37702332
"d119","Butambala",80.21472393
"d120","Buvuma",51.45429363
"d226","Buyende",49.44447845
"d317","Dokolo",68.51955746
"d121","Gomba",68.82285296
"d304","Gulu",73.54379639
"d403","Hoima",76.49529449
"d417","Ibanda",78.77263359
"d203","Iganga",68.52149329
"d418","Isingiro",63.19819111
"d204","Jinja",89.6062768
"d318","Kaabong",26.63685723
"d404","Kabale",77.17199323
"d405","Kabarole",75.53779116
"d213","Kaberamaido",52.78296091
"d101","Kalangala",86.2304194
"d222","Kaliro",53.70827011
"d122","Kalungu",75.03434704
"d102","Kampala",85.99881709
"d205","Kamuli",61.55153682
"d413","Kamwenge",70.72384625
"d414","Kanungu",69.48319409
"d206","Kapchorwa",62.64049329
"d406","Kasese",65.71319116
"d207","Katakwi",66.29923113
"d112","Kayunga",77.73431056
"d407","Kibaale",73.88298961
"d103","Kiboga",84.46742639
"d227","Kibuku",55.94589632
"d419","Kiruhura",61.32718294
"d421","Kiryandongo",59.44456609
"d408","Kisoro",75.51417004
"d305","Kitgum",54.21990766
"d319","Koboko",59.9171208
"d325","Kole",40.46585943
"d306","Kotido",50.47631308
"d208","Kumi",54.69508979
"d228","Kween",63.36924155
"d123","Kyankwanzi",77.76545842
"d422","Kyegegwa",73.46868089
"d415","Kyenjojo",71.58116713
"d326","Lamwo",58.45328129
"d307","Lira",58.94467912
"d229","Luuka",66.51799274
"d104","Luwero",70.13085792
"d124","Lwengo",67.91088584
"d114","Lyantonde",58.70365431
"d223","Manafwa",57.70562465
"d320","Maracha",51.01160678
"d105","Masaka",80.77353662
"d409","Masindi",66.46839856
"d214","Mayuge",64.21169181
"d209","Mbale",73.70738367
"d410","Mbarara",77.8767789
"d423","Mitooma",71.55128361
"d115","Mityana",79.94854573
"d308","Moroto",87.60655738
"d309","Moyo",77.68991133
"d106","Mpigi",80.52147877
"d107","Mubende",69.09520011
"d108","Mukono",75.48683177
"d311","Nakapiripirit",71.6286025
"d116","Nakaseke",72.03808497
"d109","Nakasongola",79.13821409
"d230","Namayingo",58.48373235
"d224","Namutumba",54.63368512
"d327","Napak",60.68357099
"d310","Nebbi",52.19712187
"d231","Ngora",63.90854392
"d424","Ntoroko",79.12038291
"d411","Ntungamo",66.8421328
"d328","Nwoya",71.44408252
"d329","Otuke",64.09163931
"d321","Oyam",60.94069344
"d312","Pader",60.45623717
"d210","Pallisa",63.08691895
"d110","Rakai",81.30474835
"d425","Rubirizi",73.57706296
"d412","Rukungiri",83.31968019
"d232","Serere",45.72744244
"d426","Sheema",71.00334237
"d215","Sironko",67.40425911
"d211","Soroti",63.13808351
"d111","Ssembabule",69.57657876
"d212","Tororo",59.7456133
"d113","Wakiso",81.74916546
"d313","Yumbe",68.57303431
"d330","Zombo",55.49056191
